molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6031523,6.4,1,CC1CC1(NC(=O)c1cc2cc(Br)ccc2[nH]1)c1cnn(C)c1,O=C(NC1(c2cn[nH]c2)CC1)c1cc2ccccc2[nH]1,373.2540000000001,binding,IC50,1,0.0
CHEMBL6031535,5.26,1,CC(C)C(N)C(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,c1ccc2c(c1)-c1cncn1C2CCC1CCCCC1,381.5200000000002,binding,IC50,1,0.0
CHEMBL6031609,4.26,1,OCC(O)CSc1nonc1C(=NO)NC1CCc2ccc(F)cc21,N=C(NC1CCc2ccccc21)c1cnon1,368.3900000000002,binding,IC50,1,0.0
CHEMBL6031813,7.6,1,OC(c1c(C2CC2)sc2cncn12)C1CCC1,c1ncn2c(CC3CCC3)c(C3CC3)sc12,248.35099999999997,binding,IC50,1,0.0
CHEMBL6031823,7.92,1,CC1CCC(C(O)c2c(C3CC3)sc3cncn23)C1,c1ncn2c(CC3CCCC3)c(C3CC3)sc12,276.40500000000003,binding,IC50,1,0.0
CHEMBL6032624,6.74,1,O=C(O)CCCONc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,418.1790000000001,binding,IC50,1,0.0
CHEMBL6032725,6.29,1,CC(C)(C)C1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12,332.51300000000003,binding,IC50,1,0.0
CHEMBL6033297,6.45,1,CC(=O)NCCSc1nonc1C(=NO)Nc1ccc(F)c(OC(F)(F)F)c1,N=C(Nc1ccccc1)c1cnon1,423.3480000000001,binding,IC50,1,0.0
CHEMBL6033374,5.7,1,O=C1OCCC12CCN(c1cc(C(F)(F)F)cc3cncn13)CC2,O=C1OCCC12CCN(c1cccc3cncn13)CC2,339.3170000000001,binding,IC50,1,0.0
CHEMBL6033409,7.32,1,NCCSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,376.211,binding,IC50,1,0.0
CHEMBL6033534,5.23,1,CS(O)(O)NCCSc1nonc1C(=NO)NC1CCc2ccc(F)cc21,N=C(NC1CCc2ccccc21)c1cnon1,417.48800000000017,binding,IC50,1,0.0
CHEMBL6033865,7.07,1,CS(=N)(=O)CCNc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,368.3940000000001,binding,IC50,1,0.0
