molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5754139,8.49,1,N#CN=C(NCc1ccc(S(=O)(=O)c2cccc(F)c2)cc1)Nc1ccncc1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,409.446,binding,IC50,1,0.0
CHEMBL5754510,8.89,1,CN(C)S(=O)(=O)c1cccc(S(=O)(=O)c2ccc(CNC(=NC#N)Nc3ccncc3)cc2)c1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,498.59000000000015,binding,IC50,1,0.0
CHEMBL5754817,8.7,1,CCc1cccc(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)c1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,395.48400000000004,binding,IC50,1,0.0
CHEMBL5755044,7.64,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1F,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,392.45600000000024,binding,IC50,1,0.0
CHEMBL5755379,7.52,1,CCOc1cc(-c2ccc(OC)nc2)nc2cc(C(=O)NCCc3c[nH]nn3)ccc12,O=C(NCCc1c[nH]nn1)c1ccc2ccc(-c3cccnc3)nc2c1,418.4570000000001,binding,IC50,1,0.0
CHEMBL5755486,6.12,1,O=C(NCCCc1ncc[nH]1)c1ccc2nc(-c3ccc(F)cc3)c(-c3ccc4c(c3)OCCO4)nc2c1,O=C(NCCCc1ncc[nH]1)c1ccc2nc(-c3ccccc3)c(-c3ccc4c(c3)OCCO4)nc2c1,509.54100000000034,binding,IC50,1,0.0
CHEMBL5755614,7.92,1,N#CN=C(NCc1ccc(S(=O)(=O)c2ccccc2CN2CCOCC2)cc1)Nc1ccncc1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2CN2CCOCC2)cc1)Nc1ccncc1,490.5890000000003,binding,IC50,1,0.0
CHEMBL5755655,8.14,1,Cc1nnc(-c2cccc(S(=O)(=O)c3ccc(NC(=O)NCc4cccnc4)cc3)c2)o1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2cccc(-c3nnco3)c2)cc1,449.49200000000013,binding,IC50,1,0.0
CHEMBL5756038,7.57,1,N#CCCN1CCN(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC1,O=C(NCc1ccc(S(=O)(=O)N2CCNCC2)cc1)c1ccc2nccn2c1,452.5400000000002,binding,IC50,1,0.0
CHEMBL5756127,8.7,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC3CCCCC3C2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC3CCCCC3C2)cc1,428.55800000000033,binding,IC50,1,0.0
CHEMBL5756151,8.1,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1,487.58200000000045,binding,IC50,1,0.0
CHEMBL5756156,7.19,1,O=C(NCC1CC12CCN(C(=O)Cc1cccc([SH](=O)=O)c1)CC2)c1cc2ccncc2o1,O=C(NCC1CC12CCN(C(=O)Cc1ccccc1)CC2)c1cc2ccncc2o1,467.5470000000002,binding,IC50,1,0.0
CHEMBL5756773,6.52,1,Cc1cnn(-c2nc3ccc(C(=O)NCCCc4ncc[nH]4)cc3nc2-c2ccc(F)cc2)c1,O=C(NCCCc1ncc[nH]1)c1ccc2nc(-n3cccn3)c(-c3ccccc3)nc2c1,455.49700000000007,binding,IC50,1,0.0
CHEMBL5757296,6.02,2,O=C(NCC1CC12CCN(C(=O)NCc1ccccc1)CC2)c1cc2ccncc2o1,O=C(NCC1CC12CCN(C(=O)NCc1ccccc1)CC2)c1cc2ccncc2o1,418.4970000000002,binding,IC50,2,0.0
CHEMBL5757708,6.93,1,COc1ccccc1CNC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2c(o1)C=NCC2,O=C(NCC1CC12CCN(C(=O)NCc1ccccc1)CC2)c1cc2c(o1)C=NCC2,450.5390000000002,binding,IC50,1,0.0
CHEMBL5757924,8.44,1,N#CN=C(NCc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1)Nc1ccncc1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,425.90100000000007,binding,IC50,1,0.0
CHEMBL5757948,5.82,1,Cc1nc(C)c(-c2nc3cc(C(=O)NCCCn4ccnc4)ccc3nc2-c2ccccc2)s1,O=C(NCCCn1ccnc1)c1ccc2nc(-c3ccccc3)c(-c3cncs3)nc2c1,468.58600000000007,binding,IC50,1,0.0
CHEMBL5757970,7.12,1,CCCc1cc(-c2ccc(F)cc2)nc2cc(C(=O)NCCCc3cc[nH]n3)ccc12,O=C(NCCCc1cc[nH]n1)c1ccc2ccc(-c3ccccc3)nc2c1,416.5000000000001,binding,IC50,1,0.0
