molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5595119,6.67,1,O=C(NO)c1ccc(CNC(=O)C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2)cc1,O=C(NCc1ccccc1)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1,484.51200000000017,binding,IC50,1,0.0
CHEMBL5595174,7.875,2,O=C(CCCCCCC(=O)N1CCc2c([nH]c3ccccc23)C1)NO,c1ccc2c3c([nH]c2c1)CNCC3,343.4270000000001,binding,IC50,2,0.16999999999999993
CHEMBL5595178,5.77,1,O=C(NO)c1ccc(CNC(=O)C2Cc3c([nH]c4ccccc34)C(C3CC3)N2Cc2ccccc2)cc1,O=C(NCc1ccccc1)C1Cc2c([nH]c3ccccc23)C(C2CC2)N1Cc1ccccc1,494.5950000000002,binding,IC50,1,0.0
CHEMBL5595464,6.15,1,C#CCN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)Nc2cccc(C(=O)NO)c2)cc1,O=C1CNC(=O)C(=Cc2ccc(C(=O)Nc3ccccc3)cc2)N1,418.4090000000001,binding,IC50,1,0.0
CHEMBL5595543,8.1,1,O=C(C=Cc1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1)NO,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,347.41800000000006,binding,IC50,1,0.0
CHEMBL5595662,6.04,1,CCOc1cc(C=C2C(=O)NCC(=O)N2C)ccc1C=CC(=O)NO,O=C1CNC(=O)C(=Cc2ccccc2)N1,345.355,binding,IC50,1,0.0
CHEMBL5595677,8.92,1,CN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)NCCCCCCC(=O)NO)cc1,O=C1CNC(=O)C(=Cc2ccccc2)N1,402.45100000000025,binding,IC50,1,0.0
CHEMBL5595751,6.39,1,COc1ncc(-c2cc(OCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,O=C(CCCCCCOc1cc(-c2cccnc2)cc2cncnc12)Nc1ccccc1,503.5780000000001,binding,IC50,1,0.0
CHEMBL5595926,5.7,1,CN(c1ccccc1)c1ncc(NC(=O)CS)cn1,c1ccc(Nc2ncccn2)cc1,274.349,binding,IC50,1,0.0
CHEMBL5596479,6.26,1,O=C(CCCCCCn1cc(Nc2cc(-c3cccc(NCC4CCOCC4)n3)c(Cl)cn2)cn1)NO,c1cc(NCC2CCOCC2)nc(-c2ccnc(Nc3cn[nH]c3)c2)c1,528.0570000000004,binding,IC50,1,0.0
CHEMBL5596602,6.96,1,CCCNNC(=O)c1ccc(Cn2cc(Nc3ncc(Cl)c(-c4cnc5ccc(-c6ccccc6)cn45)n3)cn2)cc1,c1ccc(Cn2cc(Nc3nccc(-c4cnc5ccc(-c6ccccc6)cn45)n3)cn2)cc1,578.0800000000002,binding,IC50,1,0.0
CHEMBL5596683,5.92,1,O=C(NO)c1ccc(Cn2cc(Nc3cc(-c4cccc(NCC5CCOCC5)n4)c(Cl)cn3)cn2)cc1,c1ccc(Cn2cc(Nc3cc(-c4cccc(NCC5CCOCC5)n4)ccn3)cn2)cc1,534.0200000000003,binding,IC50,1,0.0
CHEMBL5596717,5.71,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(CCCCCC(=O)Nc5ccccc5N)c4)ncc3Cl)n2)CCOCC1,O=C(CCCCCn1cc(Nc2cc(-c3cccc(NCC4CCOCC4)n3)ccn2)cn1)Nc1ccccc1,614.154,binding,IC50,1,0.0
CHEMBL5596725,6.06,1,O=C(NO)c1ccc(CN2C(=O)C3CCCN3Cc3ccccc32)cc1,O=C1C2CCCN2Cc2ccccc2N1Cc1ccccc1,351.406,binding,IC50,1,0.0
CHEMBL5596740,5.82,1,CCCCNNC(=O)CCCCCCC(=O)Nc1ccc(Nc2ncc(Cl)c(OC3CCCCC3)n2)cc1,c1ccc(Nc2nccc(OC3CCCCC3)n2)cc1,545.1280000000003,binding,IC50,1,0.0
CHEMBL5596769,6.11,1,O=C(NCC[Se][Se]CCNC(=O)C(Cc1ccsc1)=NO)C(Cc1ccsc1)=NO,N=C(Cc1ccsc1)C(=O)NCC[Se][Se]CCNC(=O)C(=N)Cc1ccsc1,580.4520000000002,binding,IC50,1,0.0
CHEMBL5597185,6.1,1,O=C(CCCCCCCN1C(=O)C2CCC(=O)N2Cc2ccccc21)NO,O=C1Nc2ccccc2CN2C(=O)CCC12,373.4530000000001,binding,IC50,1,0.0
CHEMBL5597266,6.77,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(Cc5ccc(C(=O)Nc6ccccc6N)cc5)c4)ncc3Cl)n2)CCOCC1,O=C(Nc1ccccc1)c1ccc(Cn2cc(Nc3cc(-c4cccc(NCC5CCOCC5)n4)ccn3)cn2)cc1,634.1439999999998,binding,IC50,1,0.0
CHEMBL5597296,5.77,1,CCCCCCNNC(=O)c1ccc(CNC(=O)CN2CCC(c3ccc(NC4CCC(=O)NC4=O)cc3)CC2)cc1,O=C(CN1CCC(c2ccc(NC3CCC(=O)NC3=O)cc2)CC1)NCc1ccccc1,576.7420000000003,binding,IC50,1,0.0
CHEMBL5597381,6.01,1,O=C(CCCCCn1cc(Nc2cc(-c3cccc(NCC4CCOCC4)n3)c(Cl)cn2)cn1)NO,c1cc(NCC2CCOCC2)nc(-c2ccnc(Nc3cn[nH]c3)c2)c1,514.0300000000003,binding,IC50,1,0.0
CHEMBL5597396,6.38,1,O=C(CCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1)NO,c1ccn2c(-c3ccnc(Nc4cn[nH]c4)n3)cnc2c1,440.8950000000001,binding,IC50,1,0.0
CHEMBL5597417,6.17,1,CCCNNC(=O)CCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1,c1ccn2c(-c3ccnc(Nc4cn[nH]c4)n3)cnc2c1,481.99200000000013,binding,IC50,1,0.0
CHEMBL5597435,8.15,1,CN(C)CCCn1c(SCc2ccc(C=CC(=O)NO)cc2)nc2ccccc21,c1ccc(CSc2nc3ccccc3[nH]2)cc1,410.54300000000006,binding,IC50,1,0.0
CHEMBL5597560,6.36,1,O=C(CCCCCN1C(=O)C2CCCN2Cc2ccccc21)NO,O=C1Nc2ccccc2CN2CCCC12,331.416,binding,IC50,1,0.0
CHEMBL5597574,5.3,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(CCCCCCC(=O)Nc5ccccc5N)c4)ncc3Cl)n2)CCOCC1,O=C(CCCCCCn1cc(Nc2cc(-c3cccc(NCC4CCOCC4)n3)ccn2)cn1)Nc1ccccc1,628.181,binding,IC50,1,0.0
CHEMBL5597605,6.32,1,COc1cc(F)ccc1-c1cc(Nc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)ncc1F,c1ccc(Nc2cc(-c3ccccc3)ccn2)cc1,498.53000000000037,binding,IC50,1,0.0
CHEMBL5597636,6.14,1,O=C(CCCCCCC(=O)Nc1ccc(Nc2ncc(Cl)c(OC3CCCCC3)n2)cc1)NO,c1ccc(Nc2nccc(OC3CCCCC3)n2)cc1,490.0040000000003,binding,IC50,1,0.0
CHEMBL5597640,7.42,1,Nc1ccccc1NC(=O)c1ccc(OCCCOc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)cn1,O=C(Nc1ccccc1)c1ccc(OCCCOc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)cn1,618.6540000000001,binding,IC50,1,0.0
CHEMBL5597651,5.93,1,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCCC(=O)NO)c2)ncc1F,c1ccc(-c2ccnc(Nc3cn[nH]c3)c2)cc1,445.47000000000025,binding,IC50,1,0.0
CHEMBL5597702,5.54,1,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCC(=O)NO)c2)ncc1F,c1ccc(-c2ccnc(Nc3cn[nH]c3)c2)cc1,431.4430000000002,binding,IC50,1,0.0
CHEMBL5597775,5.31,1,O=C(CCCC(=O)Nc1ccc(Nc2ncc(Cl)c(OC3CCCCC3)n2)cc1)NO,c1ccc(Nc2nccc(OC3CCCCC3)n2)cc1,447.9230000000003,binding,IC50,1,0.0
CHEMBL5597881,6.46,1,CCCNNC(=O)CCCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1,c1ccn2c(-c3ccnc(Nc4cn[nH]c4)n3)cnc2c1,496.01900000000006,binding,IC50,1,0.0
CHEMBL5598054,6.01,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(Cc5ccc(C(=O)NO)cc5)c4)ncc3Cl)n2)CCOCC1,c1ccc(Cn2cc(Nc3cc(-c4cccc(NCC5CCOCC5)n4)ccn3)cn2)cc1,559.03,binding,IC50,1,0.0
CHEMBL5598071,6.03,1,O=C(CCCCCn1cc(Nc2ncc(Cl)c(OC3CCCCC3)n2)cn1)NO,c1cc(OC2CCCCC2)nc(Nc2cn[nH]c2)n1,422.91700000000026,binding,IC50,1,0.0
CHEMBL5598107,5.77,1,O=C(NO)c1ccc(Cn2cc(Nc3cc(-c4cccc(NCc5cccc(F)c5)n4)c(Cl)cn3)cn2)cc1,c1ccc(CNc2cccc(-c3ccnc(Nc4cnn(Cc5ccccc5)c4)c3)n2)cc1,543.9900000000001,binding,IC50,1,0.0
