smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
CCCCCCNC(=O)n1cc(C)c(=O)[nH]c1=O,CHEMBL2333031,IC50,7600.0,5.119186407719209,1,253.302,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CC(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,CHEMBL5425140,IC50,7635.0,5.11719095860756,1,312.325,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
CC(C)=CCc1cc(/C=C2\OC(=O)C(c3cc(CCC(C)(C)O)c(O)cc3O)=C2O)ccc1O,CHEMBL5196901,IC50,7700.0,5.113509274827518,1,466.53000000000014,1,O=C1OC(=Cc2ccccc2)C=C1c1ccccc1,SARS_Mpro_train
O=c1[nH]c(-c2ccc(Cl)cc2)nc2cc(O)c(O)c(O)c12,CHEMBL5433083,IC50,7706.0,5.113170995323018,1,304.689,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,CHEMBL2442079,IC50,7720.0,5.112382699664264,1,504.6160000000002,1,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccccc1,SARS_Mpro_train
CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,CHEMBL3818593,IC50/Ki,7750.0,5.110924374808178,2,618.6410000000004,1,ACYCLIC,SARS_Mpro_train
CCN(CC)C(=S)SSC(=S)N(CC)CC,CHEMBL964,IC50,7860.0,5.1091941087534245,12,296.5520000000001,9,ACYCLIC,SARS_Mpro_train
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)Nc2ccc(F)cc2)c2cccnc2)cc1,CHEMBL5188623,IC50,7810.0,5.1073489661227,1,471.5320000000001,1,O=C(Nc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1,SARS_Mpro_train
COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1(C)C,CHEMBL5170364,IC50,7900.0,5.102372908709558,1,396.4210000000001,1,O=C(COc1ccccc1)NC1C(=O)N2CCS(=O)(=O)C12,SARS_Mpro_train
O=c1[nH]c(-c2cccc(Br)c2)nc2cc(O)c(O)c(O)c12,CHEMBL5418838,IC50,8017.0,5.095988116402611,1,349.14000000000004,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
Cn1cnc2c1c(=O)n(CC(=O)Nc1ccc(S(=O)(=O)Nc3ncccn3)cc1)c(=O)n2C,CHEMBL5275584,IC50,8060.0,5.09366495819491,1,470.4710000000002,1,O=C(Cn1c(=O)[nH]c2nc[nH]c2c1=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1,CHEMBL1992382,IC50,8080.0,5.092588639225414,1,290.30400000000003,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CCC1,CHEMBL2442063,IC50,8100.0,5.0915149811213505,1,445.54800000000023,1,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CCC1,SARS_Mpro_train
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCn2nnc3ccccc32)c2cccnc2)cc1,CHEMBL5192910,IC50,8130.0,5.089909454405932,1,508.58200000000016,1,O=C(NCn1nnc2ccccc21)C(c1cccnc1)N(C(=O)c1ccco1)c1ccccc1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2F)o1,CHEMBL5181310,IC50,8140.0,5.089375595110798,1,307.30600000000004,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC2CC2)c2ccsc2)cc1)C1CC1,CHEMBL5772990,IC50,8200.0,5.086186147616283,1,514.6110000000002,1,O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC2CC2)c2ccsc2)cc1)C1CC1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(-c4ccccc4)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5209460,IC50,8280.0,5.08196966321512,1,576.4900000000002,1,c1ccc(-c2ccc(-c3cccc4c3CCc3c(-c5ccccc5)cccc3-4)nc2)cc1,SARS_Mpro_train
CC(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,CHEMBL6038588,IC50,8300.0,5.080921907623926,1,516.6270000000003,1,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,SARS_Mpro_train
Cc1cccc(C)c1NC(=O)C1c2cccc[n+]2CC(=O)N1C,CHEMBL5584157,IC50,8300.0,5.080921907623926,1,310.37700000000007,1,O=C1C[n+]2ccccc2C(C(=O)Nc2ccccc2)N1,SARS_Mpro_train
CC(C)(C)C1CC2(C1)NC(=O)N(c1cncc(F)c1)C2=O,CHEMBL5549787,IC50,8300.0,5.080921907623926,1,291.326,1,O=C1NC2(CCC2)C(=O)N1c1cccnc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCl)C(=O)NCc1ccccc1,CHEMBL5576036,IC50,8320.26,5.07986310221877,1,483.01200000000017,1,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCc1ccccc1,SARS_Mpro_train
O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(Nc2ccc(Cl)c(Cl)c2)C1,CHEMBL5566011,IC50,8328.3,5.079443639165396,1,402.2810000000002,1,O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(Nc2ccccc2)C1,SARS_Mpro_train
O=C(CCl)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,CHEMBL5591434,IC50,8350.53,5.0782859593941545,1,533.0280000000004,1,O=C(CCc1ccccc1)NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,SARS_Mpro_train
O=C(O)c1ccc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)N=C2c2ccccc2)cc1,CHEMBL1277228,IC50,8400.0,5.075720713938118,1,413.38900000000007,1,O=C1C(=Cc2ccccc2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
CC(C)(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,CHEMBL5424128,IC50,8423.0,5.074533199308462,1,326.35200000000003,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
Cc1nc(C(=O)N2CCOCC2)c(C(=O)Nc2cc(Cl)ccc2Cl)[nH]1,CHEMBL6147044,IC50,8430.0,5.074172425375258,1,383.235,1,O=C(Nc1ccccc1)c1[nH]cnc1C(=O)N1CCOCC1,SARS_Mpro_train
Cc1nc(C(=O)N2CCOCC2)c(C(=O)Nc2ccc(Cl)cc2)[nH]1,CHEMBL6151461,IC50/Ki,9910.0,5.071352752999264,2,348.78999999999996,1,O=C(Nc1ccccc1)c1[nH]cnc1C(=O)N1CCOCC1,SARS_Mpro_train
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,CHEMBL471187,IC50/Ki,8500.0,5.070851737733057,2,372.2850000000001,1,c1ccc(Oc2cccc3c2Oc2ccccc2O3)cc1,SARS_Mpro_train
O=C(CC1C(=O)NCCN1C(=O)CCl)Nc1cccc(Cl)c1,CHEMBL5205985,IC50,8500.0,5.070581074285707,1,344.198,1,O=C(CC1NCCNC1=O)Nc1ccccc1,SARS_Mpro_train
O=C(Nc1ccc(Cl)cc1)C1c2cccc[n+]2CC(=O)N1c1ccc(Br)cc1,CHEMBL5591320,IC50,8500.0,5.070581074285707,1,457.7350000000002,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(-c4ccccc4)ccn3)cccc2-c2c(O)ccc(C3CCCCC3)c21,CHEMBL5170933,IC50,8540.0,5.068542129310995,1,503.6420000000004,1,c1ccc(-c2ccnc(-c3cccc4c3CCc3c-4cccc3C3CCCCC3)c2)cc1,SARS_Mpro_train
CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,CHEMBL304784,IC50,8590.14,5.06599975808587,3,383.53300000000013,2,ACYCLIC,SARS_Mpro_train
CC(C)(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4ccccc4C(=O)O)o3)C2=O)cc1,CHEMBL3809579,IC50,8600.0,5.0655015487564325,1,490.55900000000025,1,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(c2ccccc2)=NN1c1ccccc1,SARS_Mpro_train
CNC(=O)Cn1c(=O)[nH]/c(=N\c2ccc(OC(F)F)cc2C)n(Cc2cc(F)c(F)c(F)c2)c1=O,CHEMBL5200025,IC50,8600.0,5.0655015487564325,2,499.39600000000024,2,O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccccc2)[nH]1,SARS_Mpro_train
O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccc(Br)cc1,CHEMBL5592993,IC50,8600.0,5.0655015487564325,1,423.29,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc(F)nc2)o1,CHEMBL5180925,IC50,8760.0,5.057495893831919,1,264.285,1,c1cncc(-c2ccco2)c1,SARS_Mpro_train
Cc1cc(C)cc(N2C(=O)C[n+]3ccccc3C2C(=O)Nc2ccc(Cl)cc2)c1,CHEMBL5593882,IC50,8800.0,5.055517327849831,1,406.89300000000003,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
CCOC(=O)N1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1,CHEMBL4204431,IC50,8800.0,5.055517327849831,1,549.6230000000002,1,O=C(CNC(=O)OC1CCNCC1)NCCC1CCNC1=O,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccc(C=O)cn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5205128,IC50,8890.0,5.051098239029786,1,528.4020000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CN1C(=O)C[n+]2ccccc2C1C(=O)Nc1ccccc1,CHEMBL5591923,IC50,8900.0,5.050609993355087,1,282.32300000000004,1,O=C1C[n+]2ccccc2C(C(=O)Nc2ccccc2)N1,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,CHEMBL2442074,IC50,9000.0,5.0457843005169964,2,530.6540000000003,2,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,SARS_Mpro_train
Cc1cc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)on1,CHEMBL5194556,IC50,9000.0,5.045757490560675,1,477.4950000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccno3)CS(=O)(=O)C12,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3ccccn3)cccc2-c2c(O)ccc(C3CCCCC3)c21,CHEMBL5187246,IC50,9060.0,5.042871802323186,1,427.5440000000004,1,c1ccc(-c2cccc3c2CCc2c-3cccc2C2CCCCC2)nc1,SARS_Mpro_train
CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CC1,CHEMBL5419891,IC50,9060.0,5.042871802323186,1,389.83900000000017,1,O=C1CCCC2=C1C(C1CC1)Nc1ccccc1N2,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,CHEMBL5203288,IC50,9090.0,5.041436116778033,1,305.31500000000005,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
O=C(Nc1cccc(I)c1)c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2Cl)cc1,CHEMBL6143184,IC50,9120.0,5.0400051616715835,1,606.8510000000002,1,O=C(Nc1ccccc1)c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,SARS_Mpro_train
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,CHEMBL729,IC50,9120.0,5.0400051616715835,1,628.8139999999999,1,O=C(COc1ccccc1)NC(CCC(Cc1ccccc1)NC(=O)CN1CCCNC1=O)Cc1ccccc1,SARS_Mpro_train
CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,CHEMBL5413108,IC50,9120.0,5.0400051616715835,1,431.9200000000003,1,O=C1CCCC2=C1C(C1CCCC1)Nc1ccccc1N2,SARS_Mpro_train
O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C\c1ccc(-c2ccc(Br)cc2C(=O)O)o1,CHEMBL376902,IC50,9190.0,5.036684488613889,1,522.1380000000001,1,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccc(-c2ccccc2)o1,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2cccc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5187062,IC50,9200.0,5.036212172654444,1,490.5090000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccccc3)CS(=O)(=O)C12,SARS_Mpro_train
C=CC(=O)O[C@H](C(=O)NCc1cccc(OC)c1OC)c1ccc([N+](=O)[O-])cc1,CHEMBL6165941,IC50,9390.0,5.027334407733889,1,400.3870000000001,1,O=C(Cc1ccccc1)NCc1ccccc1,SARS_Mpro_train
O=C1C(=O)N(Cc2ccc(F)cc2Cl)c2ccc(I)cc21,CHEMBL188487,IC50,9400.0,5.026872146400302,1,415.589,1,O=C1C(=O)N(Cc2ccccc2)c2ccccc21,SARS_Mpro_train
CC(C)(O)C1Cc2cc(/C=C3\OC(=O)C(c4cc5c(cc4O)OC(C)(C)C(O)C5)=C3O)ccc2O1,CHEMBL5186663,IC50,9400.0,5.026872146400302,1,480.5130000000002,1,O=C1OC(=Cc2ccc3c(c2)CCO3)C=C1c1ccc2c(c1)CCCO2,SARS_Mpro_train
O=C(C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12)N1CCOCC1,CHEMBL5542826,IC50,9470.0,5.023650020996726,1,515.3970000000003,1,O=C(C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12)N1CCOCC1,SARS_Mpro_train
O=C(NS(=O)(=O)c1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,CHEMBL5396073,IC50,9500.0,5.022276394711152,1,525.4390000000003,1,O=C(NS(=O)(=O)c1cccs1)C1CN(C(=O)c2cccnc2)CCN1c1ccccc1,SARS_Mpro_train
CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,CHEMBL5398813,IC50,9550.0,5.019996628416254,1,475.8790000000002,1,O=C1CCCC2=C1C(c1ccccc1)Nc1ccccc1N2,SARS_Mpro_train
CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,CHEMBL5409154,IC50,9570.0,5.019088062223156,1,417.89300000000026,1,O=C1CCCC2=C1C(C1CCC1)Nc1ccccc1N2,SARS_Mpro_train
O=C(Nc1ccc(Cl)cc1)C1c2cccc[n+]2CC(=O)N1c1ccc(Cl)cc1,CHEMBL5593227,IC50,9600.0,5.017728766960431,1,413.2840000000002,1,O=C(Nc1ccccc1)C1c2cccc[n+]2CC(=O)N1c1ccccc1,SARS_Mpro_train
CN1C[C@@H](c2ccccc2)[C@@]2(CN(P(=O)(CO)CO)C/C(=C\c3ccccc3)C2=O)[C@@]12C(=O)Nc1ccc(Cl)cc12,CHEMBL5629893,IC50,9605.0,5.017502630802287,1,592.0320000000002,1,O=C1Nc2ccccc2C12NCC(c1ccccc1)C21CNCC(=Cc2ccccc2)C1=O,SARS_Mpro_train
CC(C)=CCC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12,CHEMBL1078442,IC50,9640.0,5.015922966097169,1,338.4030000000001,1,O=c1ccc2cc3ccoc3cc2o1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CHEMBL1994837,IC50,9690.0,5.013676222949234,1,290.30400000000003,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCC#N)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5193299,IC50,9700.0,5.013228265733755,1,421.4310000000001,1,O=C(COc1ccccc1)NC1C(=O)N2CCS(=O)(=O)C12,SARS_Mpro_train
O=c1[nH]c(-c2ccc(Br)cc2)nc2cc(O)c(O)c(O)c12,CHEMBL5433628,IC50,9797.0,5.008906891951113,1,349.1400000000001,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
CCCCCCNC(=O)n1ccc(=O)[nH]c1=O,CHEMBL2333065,IC50,9800.0,5.008773924307505,1,239.275,1,O=c1cc[nH]c(=O)[nH]1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(C)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5208389,IC50,9820.0,5.00788851221305,1,514.4190000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
N#CSCC(=O)N1c2ccccc2CCc2ccccc21,CHEMBL1488059,IC50/Ki,22927.0,5.007468820770495,2,294.379,1,c1ccc2c(c1)CCc1ccccc1N2,SARS_Mpro_train
NS(=O)(=O)c1cccc2c1C(=O)c1cccc(O)c1C2=O,CHEMBL2380760,IC50,9840.0,5.007004901568658,2,303.295,2,O=C1c2ccccc2C(=O)c2ccccc21,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C2CCC2)cc1,CHEMBL5952729,IC50,9900.0,5.00436480540245,1,431.5400000000002,1,O=C(c1c[nH]cn1)N(Cc1cccnc1)c1ccc(C2CCC2)cc1,SARS_Mpro_train
O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2cccnc2)c2ccsc2)cc1)C1CC1,CHEMBL6062344,IC50,9900.0,5.00436480540245,1,565.6590000000001,1,O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2cccnc2)c2ccsc2)cc1)C1CC1,SARS_Mpro_train
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21,CHEMBL3099523,IC50,9910.0,5.003926345514724,1,310.3310000000001,1,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2C1=O,SARS_Mpro_train
N#Cc1ccccc1-c1cc(-c2cccc(Cl)c2)c(=O)n(-c2cccnc2)c1,CHEMBL5405138,IC50,9990.0,5.000434511774017,1,383.8380000000001,1,O=c1c(-c2ccccc2)cc(-c2ccccc2)cn1-c1cccnc1,SARS_Mpro_train
N#Cc1ccccc1-c1cc(-c2cccc(Cl)c2)cn(-c2cccnc2)c1=O,CHEMBL5564714,IC50,9990.0,5.000434511774017,1,383.8380000000001,1,O=c1c(-c2ccccc2)cc(-c2ccccc2)cn1-c1cccnc1,SARS_Mpro_train
CCNc1ccnc(-c2cccc3c2CC(COC(C)=O)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)c1,CHEMBL5170370,IC50,10000.0,5.0,1,543.4610000000001,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CCN1/C(=C\C=c2/s/c(=C\c3sc4ccccc4[n+]3CC)n(CC)c2=O)Sc2ccccc21,CHEMBL478987,IC50,10000.0,5.0,1,492.71500000000026,1,O=c1[nH]c(=Cc2[nH+]c3ccccc3s2)sc1=CC=C1Nc2ccccc2S1,SARS_Mpro_train
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,CHEMBL3818400,IC50,10000.0,5.0,1,604.6140000000004,1,ACYCLIC,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2cc(C(=O)O)ccc2Cl)o1,CHEMBL5171994,IC50,10000.0,5.0,1,323.7610000000001,1,c1ccc(-c2ccco2)cc1,SARS_Mpro_train
Cc1oc(C(C)(C)C)cc1-c1cc(NS(=O)(=O)c2cccs2)[nH]n1,CHEMBL212190,IC50,10000.0,5.0,1,365.48,1,O=S(=O)(Nc1cc(-c2ccoc2)n[nH]1)c1cccs1,SARS_Mpro_train
Cn1nc(-c2ccc(-c3ccnc(SCC(=O)Nc4ccc(Cl)cc4)n3)s2)cc1C(F)(F)F,CHEMBL377150,IC50,10000.0,5.0,2,509.966,1,O=C(CSc1nccc(-c2ccc(-c3cc[nH]n3)s2)n1)Nc1ccccc1,SARS_Mpro_train
N=C(N)Nc1ccc2c(c1)B(O)OC2,CHEMBL5205883,IC50,10000.0,5.0,1,190.999,1,B1OCc2ccccc21,SARS_Mpro_train
CC(C)(C)NC(=O)C(c1ccnnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,CHEMBL2311730,IC50,10000.0,5.0,1,434.5400000000002,1,O=C(c1ccco1)N(Cc1ccnnc1)c1ccccc1,SARS_Mpro_train
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C,CHEMBL397154,IC50,10000.0,5.0,1,625.764,1,O=C1CCCN1,SARS_Mpro_train
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL269277,IC50/Ki,10000.0,5.0,3,456.7110000000003,2,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,SARS_Mpro_train
O=C1Nc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1=O,CHEMBL3099539,IC50,10070.0,4.996970529446382,1,389.3890000000001,1,O=C1Nc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1=O,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Br)[C@H]2S1(=O)=O,CHEMBL5184035,IC50,10100.0,4.995678626217358,1,402.2660000000001,1,O=C(OCc1ccccc1)C1CS(=O)(=O)C2CC(=O)N12,SARS_Mpro_train
CC1(C)[C@H](C(=O)OCc2ccc(C(F)(F)F)o2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,CHEMBL5202168,IC50,10200.0,4.991399828238082,1,530.4770000000002,1,O=C(COc1ccccc1)NC1C(=O)N2C(C(=O)OCc3ccco3)CS(=O)(=O)C12,SARS_Mpro_train
Cc1ccc(-c2cccc3c2CC(CO)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)nc1,CHEMBL5171088,IC50,10230.0,4.99012436628784,1,472.38200000000006,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CC(=O)OCC1Cc2c(-c3cc(C#N)ccn3)cccc2-c2c(O)ccc(-c3ccc(Br)cc3)c21,CHEMBL5177686,IC50,10260.0,4.988852639224202,1,525.4020000000002,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
CC(C)COC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,CHEMBL2442061,IC50,10300.0,4.987162775294828,1,463.56300000000016,1,O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccccc1,SARS_Mpro_train
CC(C)=CCc1cc(/C=C2\OC(=O)C(c3cc4c(cc3O)OC(C)(C)CC4)=C2O)ccc1O,CHEMBL5189793,IC50,10300.0,4.987162775294828,1,448.5150000000002,1,O=C1OC(=Cc2ccccc2)C=C1c1ccc2c(c1)CCCO2,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2cnc3ccccc3c2)o1,CHEMBL5180049,IC50,10300.0,4.987162775294828,1,296.3550000000001,1,c1coc(-c2cnc3ccccc3c2)c1,SARS_Mpro_train
NC(=S)N/N=C/c1ccc(-c2ccc3cccnc3c2)o1,CHEMBL5195265,IC50,10400.0,4.982966660701219,1,296.3550000000001,1,c1coc(-c2ccc3cccnc3c2)c1,SARS_Mpro_train
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,CHEMBL5271977,IC50/Ki,20610.0,4.979877684186166,2,459.56500000000017,1,O=C(NCCc1ccccc1)C(Nc1ccccc1)c1cccnc1,SARS_Mpro_train
CC(C)CNC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,CHEMBL5769237,IC50,10500.0,4.978810700930062,1,530.6540000000002,1,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CC1,SARS_Mpro_train
C(/C1=C2Sc3ccccc3N2CC1)=C1\CC[n+]2c1sc1ccccc12,CHEMBL518593,IC50,10500.0,4.978810700930062,1,361.515,1,C(=C1CC[n+]2c1sc1ccccc12)C1=C2Sc3ccccc3N2CC1,SARS_Mpro_train
O=c1[nH]c(-c2cccc(C(F)(F)F)c2)nc2cc(O)c(O)c(O)c12,CHEMBL5428437,IC50,10530.0,4.9775716288145135,1,338.24100000000004,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
O=c1[nH]c(-c2ccccc2[N+](=O)[O-])nc2cc(O)c(O)c(O)c12,CHEMBL5401478,IC50,10588.0,4.975186067370689,1,315.24100000000004,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
CCOc1cccc(C(=O)c2ccc(O)c(O)c2O)c1,CHEMBL1336287,IC50,10600.0,4.97469413473523,1,274.272,1,O=C(c1ccccc1)c1ccccc1,SARS_Mpro_train
N#Cc1ccc(-c2cccc3c2CC(CO)c2c(-c4ccc(Br)cc4)ccc(O)c2-3)nc1,CHEMBL5194593,IC50,10680.0,4.9714287473074625,1,483.365,1,c1ccc(-c2cccc3c2CCc2c(-c4ccccn4)cccc2-3)cc1,SARS_Mpro_train
