held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
Hs 766T,L-Eflornithine (monohydrochloride),weighted_consensus,49,0.3174906075000763,0.2031746203345912,True,False,2.343241107357524,0.7439570426940918,0.11186648160219193,0.3,0.88
Hs 766T,L-Eflornithine (monohydrochloride),unweighted_consensus,49,0.3174906075000763,0.2031746203345912,True,False,2.3589554216346102,0.7489461898803711,0.10974312573671341,0.32,0.9
Hs 766T,L-Eflornithine (monohydrochloride),generic_response,49,0.3174906075000763,0.2031746203345912,True,False,1.5845647375811456,0.5030844211578369,0.15611007809638977,0.24,0.9
Hs 766T,L-Eflornithine (monohydrochloride),shuffled_compound,49,0.3174906075000763,0.2031746203345912,True,False,0.8675147610341553,0.27542778849601746,0.1945616900920868,0.16,0.84
Hs 766T,L-Eflornithine (monohydrochloride),no_change,49,0.3174906075000763,0.2031746203345912,True,False,0.0,0.0,0.17580029368400574,0.04,0.0
Hs 766T,L-Thyroxine (sodium salt pentahydrate),weighted_consensus_gated,49,0.27408072352409363,0.3399232459843767,False,True,1.7835480480171906,0.4888361394405365,0.20641422271728516,0.14,0.68
Hs 766T,L-Thyroxine (sodium salt pentahydrate),weighted_consensus,49,0.27408072352409363,0.3399232459843767,False,True,1.910194426802099,0.5235474705696106,0.18663661181926727,0.16,0.68
Hs 766T,L-Thyroxine (sodium salt pentahydrate),unweighted_consensus,49,0.27408072352409363,0.3399232459843767,False,True,1.956242198902793,0.5361682772636414,0.18377941846847534,0.16,0.72
Hs 766T,L-Thyroxine (sodium salt pentahydrate),generic_response,49,0.27408072352409363,0.3399232459843767,False,True,1.5113209490048685,0.41422393918037415,0.204763263463974,0.14,0.6
Hs 766T,L-Thyroxine (sodium salt pentahydrate),shuffled_compound,49,0.27408072352409363,0.3399232459843767,False,True,0.2927436244804207,0.08023538440465927,0.2863210141658783,0.08,0.44
Hs 766T,L-Thyroxine (sodium salt pentahydrate),no_change,49,0.27408072352409363,0.3399232459843767,False,True,0.0,0.0,0.22418443858623505,0.02,0.0
Hs 766T,LB-100,weighted_consensus_gated,49,0.07832299917936325,0.13683960920351804,False,False,5.769553196316518,0.45188871026039124,0.19922082126140594,0.06,0.72
Hs 766T,LB-100,weighted_consensus,49,0.07832299917936325,0.13683960920351804,False,False,6.311426338677373,0.4943298399448395,0.1819494515657425,0.12,0.72
Hs 766T,LB-100,unweighted_consensus,49,0.07832299917936325,0.13683960920351804,False,False,6.298142515435439,0.49328941106796265,0.18178845942020416,0.12,0.74
Hs 766T,LB-100,generic_response,49,0.07832299917936325,0.13683960920351804,False,False,4.942091362194983,0.3870794177055359,0.19792889058589935,0.08,0.74
Hs 766T,LB-100,shuffled_compound,49,0.07832299917936325,0.13683960920351804,False,False,3.969681712007846,0.31091737747192383,0.21697074174880981,0.06,0.7
Hs 766T,LB-100,no_change,49,0.07832299917936325,0.13683960920351804,False,False,0.0,0.0,0.21467380225658417,0.02,0.0
Hs 766T,LJI308,weighted_consensus_gated,49,0.0820498988032341,0.13164524087796406,False,False,6.441759770283924,0.5285457372665405,0.2683795690536499,0.06,0.8
Hs 766T,LJI308,weighted_consensus,49,0.0820498988032341,0.13164524087796406,False,False,6.944835215746107,0.5698230266571045,0.2296164184808731,0.08,0.8
Hs 766T,LJI308,unweighted_consensus,49,0.0820498988032341,0.13164524087796406,False,False,6.999932349916018,0.574343740940094,0.22873914241790771,0.1,0.84
Hs 766T,LJI308,generic_response,49,0.0820498988032341,0.13164524087796406,False,False,4.306776513452696,0.3533705770969391,0.2738821506500244,0.06,0.8
Hs 766T,LJI308,shuffled_compound,49,0.0820498988032341,0.13164524087796406,False,False,3.8851586703208003,0.3187768757343292,0.2776826024055481,0.04,0.72
Hs 766T,LJI308,no_change,49,0.0820498988032341,0.13164524087796406,False,False,0.0,0.0,0.29740089178085327,0.02,0.0
Hs 766T,LY-2584702 (tosylate salt),weighted_consensus_gated,49,0.16584497690200806,0.27122235515465337,False,False,2.640323862311077,0.43788444995880127,0.38049212098121643,0.08,0.82
Hs 766T,LY-2584702 (tosylate salt),weighted_consensus,49,0.16584497690200806,0.27122235515465337,False,False,2.8613640586583533,0.47454285621643066,0.33581653237342834,0.08,0.82
Hs 766T,LY-2584702 (tosylate salt),unweighted_consensus,49,0.16584497690200806,0.27122235515465337,False,False,2.8800199610626303,0.47763684391975403,0.3345748782157898,0.08,0.86
Hs 766T,LY-2584702 (tosylate salt),generic_response,49,0.16584497690200806,0.27122235515465337,False,False,1.3810650057126592,0.22904269397258759,0.39264899492263794,0.08,0.84
Hs 766T,LY-2584702 (tosylate salt),shuffled_compound,49,0.16584497690200806,0.27122235515465337,False,False,1.4818711573426988,0.24576088786125183,0.403633713722229,0.08,0.76
Hs 766T,LY-2584702 (tosylate salt),no_change,49,0.16584497690200806,0.27122235515465337,False,False,0.0,0.0,0.414248526096344,0.02,0.0
Hs 766T,LY2090314,weighted_consensus_gated,49,0.10638658702373505,0.13223812204776142,False,False,4.2601339620810075,0.4532211124897003,0.18958783149719238,0.1,0.76
Hs 766T,LY2090314,weighted_consensus,49,0.10638658702373505,0.13223812204776142,False,False,4.602114186699513,0.4896032214164734,0.17407792806625366,0.16,0.76
Hs 766T,LY2090314,unweighted_consensus,49,0.10638658702373505,0.13223812204776142,False,False,4.6772994627202,0.4976019263267517,0.1719358265399933,0.16,0.74
Hs 766T,LY2090314,generic_response,49,0.10638658702373505,0.13223812204776142,False,False,3.198026523769298,0.3402271270751953,0.1951472908258438,0.12,0.72
Hs 766T,LY2090314,shuffled_compound,49,0.10638658702373505,0.13223812204776142,False,False,1.7633054102096748,0.1875920444726944,0.2187083512544632,0.12,0.46
Hs 766T,LY2090314,no_change,49,0.10638658702373505,0.13223812204776142,False,False,0.0,0.0,0.20418217778205872,0.02,0.0
Hs 766T,Lactate (calcium),weighted_consensus_gated,49,0.45863595604896545,0.28250502758868495,True,False,1.383441799607246,0.6344961524009705,0.15083587169647217,0.06,0.96
Hs 766T,Lactate (calcium),weighted_consensus,49,0.45863595604896545,0.28250502758868495,True,False,1.5825968082044704,0.7258358001708984,0.11548478156328201,0.18,0.96
Hs 766T,Lactate (calcium),unweighted_consensus,49,0.45863595604896545,0.28250502758868495,True,False,1.5717209179981193,0.7208477258682251,0.11534427851438522,0.2,0.96
Hs 766T,Lactate (calcium),generic_response,49,0.45863595604896545,0.28250502758868495,True,False,0.7699730896899651,0.353137344121933,0.16255153715610504,0.08,0.56
Hs 766T,Lactate (calcium),shuffled_compound,49,0.45863595604896545,0.28250502758868495,True,False,-0.031957010514924396,-0.01465663406997919,0.23714709281921387,0.0,0.32
Hs 766T,Lactate (calcium),no_change,49,0.45863595604896545,0.28250502758868495,True,False,0.0,0.0,0.17447462677955627,0.0,0.0
Hs 766T,Lapatinib ditosylate,weighted_consensus_gated,49,0.10713113844394684,0.18938716840265052,False,False,4.7232860265091245,0.5060110092163086,0.1981864869594574,0.04,0.74
Hs 766T,Lapatinib ditosylate,weighted_consensus,49,0.10713113844394684,0.18938716840265052,False,False,5.047622981955919,0.5407575964927673,0.17513799667358398,0.12,0.74
Hs 766T,Lapatinib ditosylate,unweighted_consensus,49,0.10713113844394684,0.18938716840265052,False,False,5.055269743202852,0.5415768027305603,0.1748272180557251,0.1,0.7
Hs 766T,Lapatinib ditosylate,generic_response,49,0.10713113844394684,0.18938716840265052,False,False,2.8008110218182227,0.30005407333374023,0.20797021687030792,0.06,0.68
Hs 766T,Lapatinib ditosylate,shuffled_compound,49,0.10713113844394684,0.18938716840265052,False,False,1.9230594722905747,0.2060195505619049,0.25105512142181396,0.0,0.64
Hs 766T,Lapatinib ditosylate,no_change,49,0.10713113844394684,0.18938716840265052,False,False,0.0,0.0,0.21586698293685913,0.02,0.0
Hs 766T,Larotrectinib,weighted_consensus_gated,49,0.2421741783618927,0.35861069688155334,False,True,2.066946943379518,0.5005611777305603,0.23264874517917633,0.04,0.94
Hs 766T,Larotrectinib,weighted_consensus,49,0.2421741783618927,0.35861069688155334,False,True,2.390629751328357,0.5789487957954407,0.20266017317771912,0.08,0.94
Hs 766T,Larotrectinib,unweighted_consensus,49,0.2421741783618927,0.35861069688155334,False,True,2.3701053049729035,0.5739783048629761,0.20323367416858673,0.08,0.94
Hs 766T,Larotrectinib,generic_response,49,0.2421741783618927,0.35861069688155334,False,True,1.1853652287461371,0.2870648503303528,0.23763598501682281,0.04,0.5
