cell_line,drug,conc,shard,key,extracted
HT-29,Allantoin,5.0,48,HT-29	Allantoin	5.0,True
HT-29,Amsacrine,5.0,48,HT-29	Amsacrine	5.0,True
HT-29,Anethole trithione,5.0,48,HT-29	Anethole trithione	5.0,True
HT-29,Bimatoprost,5.0,48,HT-29	Bimatoprost	5.0,True
HT-29,Elagolix sodium,5.0,48,HT-29	Elagolix sodium	5.0,True
HT-29,Furosemide,5.0,48,HT-29	Furosemide	5.0,True
HT-29,Megestrol,5.0,49,HT-29	Megestrol	5.0,True
HT-29,Pentamidine (isethionate),5.0,49,HT-29	Pentamidine (isethionate)	5.0,True
HT-29,Quinestrol,5.0,49,HT-29	Quinestrol	5.0,True
HT-29,Rapamycin,5.0,49,HT-29	Rapamycin	5.0,True
HT-29,S-Adenosyl-L-methionine (disulfate tosylate),5.0,49,HT-29	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
HT-29,Terfenadine,5.0,49,HT-29	Terfenadine	5.0,True
HT-29,Altretamine,0.05,49,HT-29	Altretamine	0.05,True
HT-29,Betamethasone dipropionate,0.05,50,HT-29	Betamethasone dipropionate	0.05,True
HT-29,Fenofibrate,0.05,50,HT-29	Fenofibrate	0.05,True
HT-29,Mozavaptan,0.05,50,HT-29	Mozavaptan	0.05,True
HT-29,Nevirapine,0.05,50,HT-29	Nevirapine	0.05,True
HT-29,Pemetrexed,0.05,50,HT-29	Pemetrexed	0.05,True
HT-29,Pitavastatin (Calcium),0.05,50,HT-29	Pitavastatin (Calcium)	0.05,True
HT-29,Pravastatin (sodium),0.05,50,HT-29	Pravastatin (sodium)	0.05,True
HT-29,Rifaximin,0.05,50,HT-29	Rifaximin	0.05,True
HT-29,Sivelestat (sodium tetrahydrate),0.05,51,HT-29	Sivelestat (sodium tetrahydrate)	0.05,True
HT-29,Altretamine,0.5,51,HT-29	Altretamine	0.5,True
HT-29,Betamethasone dipropionate,0.5,51,HT-29	Betamethasone dipropionate	0.5,True
HT-29,Fenofibrate,0.5,51,HT-29	Fenofibrate	0.5,True
HT-29,Mozavaptan,0.5,52,HT-29	Mozavaptan	0.5,True
HT-29,Nevirapine,0.5,52,HT-29	Nevirapine	0.5,True
HT-29,Pemetrexed,0.5,52,HT-29	Pemetrexed	0.5,True
HT-29,Pitavastatin (Calcium),0.5,52,HT-29	Pitavastatin (Calcium)	0.5,True
HT-29,Pravastatin (sodium),0.5,52,HT-29	Pravastatin (sodium)	0.5,True
HT-29,Rifaximin,0.5,52,HT-29	Rifaximin	0.5,True
HT-29,Sivelestat (sodium tetrahydrate),0.5,52,HT-29	Sivelestat (sodium tetrahydrate)	0.5,True
HT-29,Altretamine,5.0,52,HT-29	Altretamine	5.0,True
HT-29,Betamethasone dipropionate,5.0,53,HT-29	Betamethasone dipropionate	5.0,True
HT-29,Fenofibrate,5.0,53,HT-29	Fenofibrate	5.0,True
HT-29,Mozavaptan,5.0,53,HT-29	Mozavaptan	5.0,True
HT-29,Nevirapine,5.0,53,HT-29	Nevirapine	5.0,True
HT-29,Pemetrexed,5.0,53,HT-29	Pemetrexed	5.0,True
HT-29,Pitavastatin (Calcium),5.0,53,HT-29	Pitavastatin (Calcium)	5.0,True
HT-29,Pravastatin (sodium),5.0,53,HT-29	Pravastatin (sodium)	5.0,True
HT-29,Rifaximin,5.0,53,HT-29	Rifaximin	5.0,True
HT-29,Sivelestat (sodium tetrahydrate),5.0,54,HT-29	Sivelestat (sodium tetrahydrate)	5.0,True
HT-29,Aprepitant,0.05,54,HT-29	Aprepitant	0.05,True
HT-29,Benztropine (mesylate),0.05,54,HT-29	Benztropine (mesylate)	0.05,True
HT-29,Econazole,0.05,54,HT-29	Econazole	0.05,True
HT-29,Estrone sulfate (potassium),0.05,54,HT-29	Estrone sulfate (potassium)	0.05,True
HT-29,Fulvestrant,0.05,55,HT-29	Fulvestrant	0.05,True
HT-29,Idoxuridine,0.05,55,HT-29	Idoxuridine	0.05,True
HT-29,Loperamide (hydrochloride),0.05,55,HT-29	Loperamide (hydrochloride)	0.05,True
HT-29,Lopinavir,0.05,55,HT-29	Lopinavir	0.05,True
HT-29,Neratinib,0.05,55,HT-29	Neratinib	0.05,True
HT-29,Osimertinib (mesylate),0.05,55,HT-29	Osimertinib (mesylate)	0.05,True
HT-29,Pentoxifylline,0.05,55,HT-29	Pentoxifylline	0.05,True
HT-29,Talc,0.05,55,HT-29	Talc	0.05,True
HT-29,Tirabrutinib (hydrochloride),0.05,55,HT-29	Tirabrutinib (hydrochloride)	0.05,True
HT-29,Aprepitant,0.5,55,HT-29	Aprepitant	0.5,True
HT-29,Benztropine (mesylate),0.5,55,HT-29	Benztropine (mesylate)	0.5,True
HT-29,Econazole,0.5,56,HT-29	Econazole	0.5,True
HT-29,Estrone sulfate (potassium),0.5,56,HT-29	Estrone sulfate (potassium)	0.5,True
HT-29,Fulvestrant,0.5,56,HT-29	Fulvestrant	0.5,True
HT-29,Idoxuridine,0.5,56,HT-29	Idoxuridine	0.5,True
HT-29,Loperamide (hydrochloride),0.5,56,HT-29	Loperamide (hydrochloride)	0.5,True
HT-29,Lopinavir,0.5,56,HT-29	Lopinavir	0.5,True
HT-29,Neratinib,0.5,56,HT-29	Neratinib	0.5,True
HT-29,Osimertinib (mesylate),0.5,56,HT-29	Osimertinib (mesylate)	0.5,True
HT-29,Pentoxifylline,0.5,56,HT-29	Pentoxifylline	0.5,True
HT-29,Talc,0.5,57,HT-29	Talc	0.5,True
HT-29,Tirabrutinib (hydrochloride),0.5,57,HT-29	Tirabrutinib (hydrochloride)	0.5,True
HT-29,Aprepitant,5.0,57,HT-29	Aprepitant	5.0,True
HT-29,Benztropine (mesylate),5.0,57,HT-29	Benztropine (mesylate)	5.0,True
HT-29,Econazole,5.0,57,HT-29	Econazole	5.0,True
HT-29,Estrone sulfate (potassium),5.0,57,HT-29	Estrone sulfate (potassium)	5.0,True
HT-29,Fulvestrant,5.0,57,HT-29	Fulvestrant	5.0,True
HT-29,Idoxuridine,5.0,58,HT-29	Idoxuridine	5.0,True
HT-29,Loperamide (hydrochloride),5.0,58,HT-29	Loperamide (hydrochloride)	5.0,True
HT-29,Lopinavir,5.0,58,HT-29	Lopinavir	5.0,True
HT-29,Neratinib,5.0,58,HT-29	Neratinib	5.0,True
HT-29,Osimertinib (mesylate),5.0,58,HT-29	Osimertinib (mesylate)	5.0,True
HT-29,Pentoxifylline,5.0,58,HT-29	Pentoxifylline	5.0,True
HT-29,Talc,5.0,58,HT-29	Talc	5.0,True
HT-29,Tirabrutinib (hydrochloride),5.0,58,HT-29	Tirabrutinib (hydrochloride)	5.0,True
HT-29,Carbidopa (monohydrate),0.05,58,HT-29	Carbidopa (monohydrate)	0.05,True
HT-29,Carbidopa (monohydrate),0.5,58,HT-29	Carbidopa (monohydrate)	0.5,True
HT-29,Carbidopa (monohydrate),5.0,58,HT-29	Carbidopa (monohydrate)	5.0,True
HT-29,Larotrectinib sulfate,0.05,59,HT-29	Larotrectinib sulfate	0.05,True
HT-29,Larotrectinib sulfate,0.5,59,HT-29	Larotrectinib sulfate	0.5,True
HT-29,Larotrectinib sulfate,5.0,59,HT-29	Larotrectinib sulfate	5.0,True
HT-29,Ralimetinib dimesylate,0.05,59,HT-29	Ralimetinib dimesylate	0.05,True
HT-29,Ribociclib,0.05,59,HT-29	Ribociclib	0.05,True
HT-29,Ribociclib,0.5,59,HT-29	Ribociclib	0.5,True
HT-29,Ribociclib,5.0,59,HT-29	Ribociclib	5.0,True
SW480,BI-3406,0.05,61,SW480	BI-3406	0.05,True
SW480,Bortezomib,0.05,61,SW480	Bortezomib	0.05,True
SW480,Celecoxib,0.05,62,SW480	Celecoxib	0.05,True
SW480,DT-061,0.05,62,SW480	DT-061	0.05,True
SW480,Everolimus,0.05,62,SW480	Everolimus	0.05,True
SW480,GSK1059615,0.05,62,SW480	GSK1059615	0.05,True
SW480,Gemcitabine,0.05,62,SW480	Gemcitabine	0.05,True
SW480,Hydroxyfasudil,0.05,62,SW480	Hydroxyfasudil	0.05,True
SW480,IQ 1,0.05,62,SW480	IQ 1	0.05,True
SW480,LJI308,0.05,62,SW480	LJI308	0.05,True
SW480,PH-797804,0.05,62,SW480	PH-797804	0.05,True
SW480,Ralimetinib dimesylate,0.05,62,SW480	Ralimetinib dimesylate	0.05,True
SW480,BI-3406,0.5,63,SW480	BI-3406	0.5,True
SW480,Bortezomib,0.5,63,SW480	Bortezomib	0.5,True
SW480,Celecoxib,0.5,63,SW480	Celecoxib	0.5,True
SW480,DT-061,0.5,63,SW480	DT-061	0.5,True
SW480,Everolimus,0.5,63,SW480	Everolimus	0.5,True
SW480,GSK1059615,0.5,63,SW480	GSK1059615	0.5,True
SW480,Gemcitabine,0.5,63,SW480	Gemcitabine	0.5,True
SW480,Hydroxyfasudil,0.5,63,SW480	Hydroxyfasudil	0.5,True
SW480,IQ 1,0.5,63,SW480	IQ 1	0.5,True
SW480,LJI308,0.5,63,SW480	LJI308	0.5,True
SW480,PH-797804,0.5,64,SW480	PH-797804	0.5,True
SW480,Ralimetinib dimesylate,0.5,64,SW480	Ralimetinib dimesylate	0.5,True
SW480,BI-3406,5.0,64,SW480	BI-3406	5.0,True
SW480,Bortezomib,5.0,64,SW480	Bortezomib	5.0,True
SW480,Celecoxib,5.0,64,SW480	Celecoxib	5.0,True
SW480,DT-061,5.0,64,SW480	DT-061	5.0,True
SW480,Everolimus,5.0,65,SW480	Everolimus	5.0,True
SW480,GSK1059615,5.0,65,SW480	GSK1059615	5.0,True
SW480,Gemcitabine,5.0,65,SW480	Gemcitabine	5.0,True
SW480,Hydroxyfasudil,5.0,65,SW480	Hydroxyfasudil	5.0,True
SW480,IQ 1,5.0,65,SW480	IQ 1	5.0,True
SW480,LJI308,5.0,65,SW480	LJI308	5.0,True
SW480,PH-797804,5.0,65,SW480	PH-797804	5.0,True
SW480,Ralimetinib dimesylate,5.0,65,SW480	Ralimetinib dimesylate	5.0,True
SW480,Allantoin,0.05,66,SW480	Allantoin	0.05,True
SW480,Amsacrine,0.05,66,SW480	Amsacrine	0.05,True
SW480,Anethole trithione,0.05,66,SW480	Anethole trithione	0.05,True
SW480,Bimatoprost,0.05,66,SW480	Bimatoprost	0.05,True
SW480,Elagolix sodium,0.05,66,SW480	Elagolix sodium	0.05,True
SW480,Furosemide,0.05,66,SW480	Furosemide	0.05,True
SW480,Megestrol,0.05,66,SW480	Megestrol	0.05,True
SW480,Pentamidine (isethionate),0.05,66,SW480	Pentamidine (isethionate)	0.05,True
SW480,Quinestrol,0.05,66,SW480	Quinestrol	0.05,True
SW480,Rapamycin,0.05,67,SW480	Rapamycin	0.05,True
SW480,S-Adenosyl-L-methionine (disulfate tosylate),0.05,67,SW480	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
SW480,Terfenadine,0.05,67,SW480	Terfenadine	0.05,True
SW480,Allantoin,0.5,67,SW480	Allantoin	0.5,True
SW480,Amsacrine,0.5,67,SW480	Amsacrine	0.5,True
SW480,Anethole trithione,0.5,67,SW480	Anethole trithione	0.5,True
SW480,Bimatoprost,0.5,67,SW480	Bimatoprost	0.5,True
SW480,Elagolix sodium,0.5,67,SW480	Elagolix sodium	0.5,True
SW480,Furosemide,0.5,68,SW480	Furosemide	0.5,True
SW480,Megestrol,0.5,68,SW480	Megestrol	0.5,True
SW480,Pentamidine (isethionate),0.5,68,SW480	Pentamidine (isethionate)	0.5,True
SW480,Quinestrol,0.5,68,SW480	Quinestrol	0.5,True
SW480,Rapamycin,0.5,68,SW480	Rapamycin	0.5,True
SW480,S-Adenosyl-L-methionine (disulfate tosylate),0.5,68,SW480	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
SW480,Terfenadine,0.5,68,SW480	Terfenadine	0.5,True
SW480,Allantoin,5.0,69,SW480	Allantoin	5.0,True
SW480,Amsacrine,5.0,69,SW480	Amsacrine	5.0,True
SW480,Anethole trithione,5.0,69,SW480	Anethole trithione	5.0,True
SW480,Bimatoprost,5.0,69,SW480	Bimatoprost	5.0,True
SW480,Elagolix sodium,5.0,69,SW480	Elagolix sodium	5.0,True
SW480,Furosemide,5.0,69,SW480	Furosemide	5.0,True
SW480,Megestrol,5.0,69,SW480	Megestrol	5.0,True
SW480,Pentamidine (isethionate),5.0,69,SW480	Pentamidine (isethionate)	5.0,True
SW480,Quinestrol,5.0,69,SW480	Quinestrol	5.0,True
SW480,Rapamycin,5.0,69,SW480	Rapamycin	5.0,True
SW480,S-Adenosyl-L-methionine (disulfate tosylate),5.0,70,SW480	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
SW480,Terfenadine,5.0,70,SW480	Terfenadine	5.0,True
SW480,Altretamine,0.05,70,SW480	Altretamine	0.05,True
SW480,Betamethasone dipropionate,0.05,70,SW480	Betamethasone dipropionate	0.05,True
SW480,Fenofibrate,0.05,70,SW480	Fenofibrate	0.05,True
SW480,Mozavaptan,0.05,71,SW480	Mozavaptan	0.05,True
SW480,Nevirapine,0.05,71,SW480	Nevirapine	0.05,True
SW480,Pemetrexed,0.05,71,SW480	Pemetrexed	0.05,True
SW480,Pitavastatin (Calcium),0.05,71,SW480	Pitavastatin (Calcium)	0.05,True
SW480,Pravastatin (sodium),0.05,71,SW480	Pravastatin (sodium)	0.05,True
SW480,Rifaximin,0.05,71,SW480	Rifaximin	0.05,True
SW480,Sivelestat (sodium tetrahydrate),0.05,71,SW480	Sivelestat (sodium tetrahydrate)	0.05,True
SW480,Altretamine,0.5,71,SW480	Altretamine	0.5,True
SW480,Betamethasone dipropionate,0.5,72,SW480	Betamethasone dipropionate	0.5,True
SW480,Fenofibrate,0.5,72,SW480	Fenofibrate	0.5,True
SW480,Mozavaptan,0.5,72,SW480	Mozavaptan	0.5,True
SW480,Nevirapine,0.5,72,SW480	Nevirapine	0.5,True
SW480,Pemetrexed,0.5,72,SW480	Pemetrexed	0.5,True
SW480,Pitavastatin (Calcium),0.5,72,SW480	Pitavastatin (Calcium)	0.5,True
SW480,Pravastatin (sodium),0.5,72,SW480	Pravastatin (sodium)	0.5,True
SW480,Rifaximin,0.5,73,SW480	Rifaximin	0.5,True
SW480,Sivelestat (sodium tetrahydrate),0.5,73,SW480	Sivelestat (sodium tetrahydrate)	0.5,True
SW480,Altretamine,5.0,73,SW480	Altretamine	5.0,True
SW480,Betamethasone dipropionate,5.0,73,SW480	Betamethasone dipropionate	5.0,True
SW480,Fenofibrate,5.0,73,SW480	Fenofibrate	5.0,True
SW480,Mozavaptan,5.0,74,SW480	Mozavaptan	5.0,True
SW480,Nevirapine,5.0,74,SW480	Nevirapine	5.0,True
SW480,Pemetrexed,5.0,74,SW480	Pemetrexed	5.0,True
SW480,Pitavastatin (Calcium),5.0,74,SW480	Pitavastatin (Calcium)	5.0,True
SW480,Pravastatin (sodium),5.0,74,SW480	Pravastatin (sodium)	5.0,True
SW480,Rifaximin,5.0,74,SW480	Rifaximin	5.0,True
SW480,Sivelestat (sodium tetrahydrate),5.0,74,SW480	Sivelestat (sodium tetrahydrate)	5.0,True
SW480,Aprepitant,0.05,74,SW480	Aprepitant	0.05,True
SW480,Benztropine (mesylate),0.05,75,SW480	Benztropine (mesylate)	0.05,True
SW480,Econazole,0.05,75,SW480	Econazole	0.05,True
SW480,Estrone sulfate (potassium),0.05,75,SW480	Estrone sulfate (potassium)	0.05,True
SW480,Fulvestrant,0.05,75,SW480	Fulvestrant	0.05,True
SW480,Idoxuridine,0.05,75,SW480	Idoxuridine	0.05,True
SW480,Loperamide (hydrochloride),0.05,75,SW480	Loperamide (hydrochloride)	0.05,True
SW480,Lopinavir,0.05,75,SW480	Lopinavir	0.05,True
SW480,Neratinib,0.05,75,SW480	Neratinib	0.05,True
SW480,Osimertinib (mesylate),0.05,75,SW480	Osimertinib (mesylate)	0.05,True
SW480,Pentoxifylline,0.05,75,SW480	Pentoxifylline	0.05,True
SW480,Talc,0.05,76,SW480	Talc	0.05,True
SW480,Tirabrutinib (hydrochloride),0.05,76,SW480	Tirabrutinib (hydrochloride)	0.05,True
SW480,Aprepitant,0.5,76,SW480	Aprepitant	0.5,True
SW480,Benztropine (mesylate),0.5,76,SW480	Benztropine (mesylate)	0.5,True
SW480,Econazole,0.5,76,SW480	Econazole	0.5,True
SW480,Estrone sulfate (potassium),0.5,76,SW480	Estrone sulfate (potassium)	0.5,True
SW480,Fulvestrant,0.5,77,SW480	Fulvestrant	0.5,True
SW480,Idoxuridine,0.5,77,SW480	Idoxuridine	0.5,True
SW480,Loperamide (hydrochloride),0.5,77,SW480	Loperamide (hydrochloride)	0.5,True
SW480,Lopinavir,0.5,77,SW480	Lopinavir	0.5,True
SW480,Neratinib,0.5,77,SW480	Neratinib	0.5,True
SW480,Osimertinib (mesylate),0.5,77,SW480	Osimertinib (mesylate)	0.5,True
SW480,Pentoxifylline,0.5,77,SW480	Pentoxifylline	0.5,True
SW480,Talc,0.5,77,SW480	Talc	0.5,True
SW480,Tirabrutinib (hydrochloride),0.5,77,SW480	Tirabrutinib (hydrochloride)	0.5,True
SW480,Aprepitant,5.0,77,SW480	Aprepitant	5.0,True
SW480,Benztropine (mesylate),5.0,78,SW480	Benztropine (mesylate)	5.0,True
SW480,Econazole,5.0,78,SW480	Econazole	5.0,True
SW480,Estrone sulfate (potassium),5.0,78,SW480	Estrone sulfate (potassium)	5.0,True
SW480,Fulvestrant,5.0,78,SW480	Fulvestrant	5.0,True
SW480,Idoxuridine,5.0,78,SW480	Idoxuridine	5.0,True
SW480,Loperamide (hydrochloride),5.0,78,SW480	Loperamide (hydrochloride)	5.0,True
SW480,Lopinavir,5.0,78,SW480	Lopinavir	5.0,True
SW480,Neratinib,5.0,78,SW480	Neratinib	5.0,True
SW480,Osimertinib (mesylate),5.0,78,SW480	Osimertinib (mesylate)	5.0,True
SW480,Pentoxifylline,5.0,78,SW480	Pentoxifylline	5.0,True
SW480,Talc,5.0,79,SW480	Talc	5.0,True
SW480,Tirabrutinib (hydrochloride),5.0,79,SW480	Tirabrutinib (hydrochloride)	5.0,True
SW480,Carbidopa (monohydrate),0.05,79,SW480	Carbidopa (monohydrate)	0.05,True
SW480,Carbidopa (monohydrate),0.5,79,SW480	Carbidopa (monohydrate)	0.5,True
SW480,Carbidopa (monohydrate),5.0,79,SW480	Carbidopa (monohydrate)	5.0,True
SW480,Larotrectinib sulfate,0.05,80,SW480	Larotrectinib sulfate	0.05,True
SW480,Larotrectinib sulfate,0.5,80,SW480	Larotrectinib sulfate	0.5,True
SW480,Larotrectinib sulfate,5.0,80,SW480	Larotrectinib sulfate	5.0,True
SW480,Ribociclib,0.05,80,SW480	Ribociclib	0.05,True
SW480,Ribociclib,0.5,80,SW480	Ribociclib	0.5,True
SW480,Ribociclib,5.0,80,SW480	Ribociclib	5.0,True
HS-578T,BI-3406,0.05,82,HS-578T	BI-3406	0.05,True
HS-578T,Bortezomib,0.05,82,HS-578T	Bortezomib	0.05,True
HS-578T,Celecoxib,0.05,82,HS-578T	Celecoxib	0.05,True
HS-578T,DT-061,0.05,82,HS-578T	DT-061	0.05,True
HS-578T,Everolimus,0.05,82,HS-578T	Everolimus	0.05,True
HS-578T,GSK1059615,0.05,82,HS-578T	GSK1059615	0.05,True
HS-578T,Gemcitabine,0.05,82,HS-578T	Gemcitabine	0.05,True
HS-578T,Hydroxyfasudil,0.05,82,HS-578T	Hydroxyfasudil	0.05,True
HS-578T,IQ 1,0.05,82,HS-578T	IQ 1	0.05,True
HS-578T,LJI308,0.05,82,HS-578T	LJI308	0.05,True
HS-578T,PH-797804,0.05,83,HS-578T	PH-797804	0.05,True
HS-578T,Ralimetinib dimesylate,0.05,83,HS-578T	Ralimetinib dimesylate	0.05,True
HS-578T,BI-3406,0.5,83,HS-578T	BI-3406	0.5,True
HS-578T,Bortezomib,0.5,83,HS-578T	Bortezomib	0.5,True
HS-578T,Celecoxib,0.5,84,HS-578T	Celecoxib	0.5,True
HS-578T,DT-061,0.5,84,HS-578T	DT-061	0.5,True
HS-578T,Everolimus,0.5,84,HS-578T	Everolimus	0.5,True
HS-578T,GSK1059615,0.5,84,HS-578T	GSK1059615	0.5,True
HS-578T,Gemcitabine,0.5,84,HS-578T	Gemcitabine	0.5,True
HS-578T,Hydroxyfasudil,0.5,84,HS-578T	Hydroxyfasudil	0.5,True
HS-578T,IQ 1,0.5,84,HS-578T	IQ 1	0.5,True
HS-578T,LJI308,0.5,84,HS-578T	LJI308	0.5,True
HS-578T,PH-797804,0.5,84,HS-578T	PH-797804	0.5,True
HS-578T,Ralimetinib dimesylate,0.5,84,HS-578T	Ralimetinib dimesylate	0.5,True
HS-578T,BI-3406,5.0,85,HS-578T	BI-3406	5.0,True
HS-578T,Bortezomib,5.0,85,HS-578T	Bortezomib	5.0,True
HS-578T,Celecoxib,5.0,85,HS-578T	Celecoxib	5.0,True
HS-578T,DT-061,5.0,85,HS-578T	DT-061	5.0,True
HS-578T,Everolimus,5.0,85,HS-578T	Everolimus	5.0,True
HS-578T,GSK1059615,5.0,85,HS-578T	GSK1059615	5.0,True
HS-578T,Gemcitabine,5.0,85,HS-578T	Gemcitabine	5.0,True
HS-578T,Hydroxyfasudil,5.0,85,HS-578T	Hydroxyfasudil	5.0,True
HS-578T,IQ 1,5.0,85,HS-578T	IQ 1	5.0,True
HS-578T,LJI308,5.0,85,HS-578T	LJI308	5.0,True
HS-578T,PH-797804,5.0,86,HS-578T	PH-797804	5.0,True
HS-578T,Ralimetinib dimesylate,5.0,86,HS-578T	Ralimetinib dimesylate	5.0,True
HS-578T,Allantoin,0.05,86,HS-578T	Allantoin	0.05,True
HS-578T,Amsacrine,0.05,86,HS-578T	Amsacrine	0.05,True
HS-578T,Anethole trithione,0.05,86,HS-578T	Anethole trithione	0.05,True
HS-578T,Bimatoprost,0.05,86,HS-578T	Bimatoprost	0.05,True
HS-578T,Elagolix sodium,0.05,87,HS-578T	Elagolix sodium	0.05,True
HS-578T,Furosemide,0.05,87,HS-578T	Furosemide	0.05,True
HS-578T,Megestrol,0.05,87,HS-578T	Megestrol	0.05,True
HS-578T,Pentamidine (isethionate),0.05,87,HS-578T	Pentamidine (isethionate)	0.05,True
HS-578T,Quinestrol,0.05,87,HS-578T	Quinestrol	0.05,True
HS-578T,Rapamycin,0.05,87,HS-578T	Rapamycin	0.05,True
HS-578T,S-Adenosyl-L-methionine (disulfate tosylate),0.05,87,HS-578T	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
HS-578T,Terfenadine,0.05,87,HS-578T	Terfenadine	0.05,True
HS-578T,Allantoin,0.5,88,HS-578T	Allantoin	0.5,True
HS-578T,Amsacrine,0.5,88,HS-578T	Amsacrine	0.5,True
HS-578T,Anethole trithione,0.5,88,HS-578T	Anethole trithione	0.5,True
HS-578T,Bimatoprost,0.5,88,HS-578T	Bimatoprost	0.5,True
HS-578T,Elagolix sodium,0.5,88,HS-578T	Elagolix sodium	0.5,True
HS-578T,Furosemide,0.5,88,HS-578T	Furosemide	0.5,True
HS-578T,Megestrol,0.5,88,HS-578T	Megestrol	0.5,True
HS-578T,Pentamidine (isethionate),0.5,88,HS-578T	Pentamidine (isethionate)	0.5,True
HS-578T,Quinestrol,0.5,88,HS-578T	Quinestrol	0.5,True
HS-578T,Rapamycin,0.5,89,HS-578T	Rapamycin	0.5,True
HS-578T,S-Adenosyl-L-methionine (disulfate tosylate),0.5,89,HS-578T	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
HS-578T,Terfenadine,0.5,89,HS-578T	Terfenadine	0.5,True
HS-578T,Allantoin,5.0,89,HS-578T	Allantoin	5.0,True
HS-578T,Amsacrine,5.0,89,HS-578T	Amsacrine	5.0,True
HS-578T,Anethole trithione,5.0,89,HS-578T	Anethole trithione	5.0,True
HS-578T,Bimatoprost,5.0,89,HS-578T	Bimatoprost	5.0,True
HS-578T,Elagolix sodium,5.0,89,HS-578T	Elagolix sodium	5.0,True
HS-578T,Furosemide,5.0,90,HS-578T	Furosemide	5.0,True
HS-578T,Megestrol,5.0,90,HS-578T	Megestrol	5.0,True
HS-578T,Pentamidine (isethionate),5.0,90,HS-578T	Pentamidine (isethionate)	5.0,True
HS-578T,Quinestrol,5.0,90,HS-578T	Quinestrol	5.0,True
HS-578T,Rapamycin,5.0,90,HS-578T	Rapamycin	5.0,True
HS-578T,S-Adenosyl-L-methionine (disulfate tosylate),5.0,90,HS-578T	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
HS-578T,Terfenadine,5.0,90,HS-578T	Terfenadine	5.0,True
HS-578T,Altretamine,0.05,91,HS-578T	Altretamine	0.05,True
HS-578T,Betamethasone dipropionate,0.05,91,HS-578T	Betamethasone dipropionate	0.05,True
HS-578T,Fenofibrate,0.05,91,HS-578T	Fenofibrate	0.05,True
HS-578T,Mozavaptan,0.05,91,HS-578T	Mozavaptan	0.05,True
HS-578T,Nevirapine,0.05,91,HS-578T	Nevirapine	0.05,True
HS-578T,Pemetrexed,0.05,91,HS-578T	Pemetrexed	0.05,True
HS-578T,Pitavastatin (Calcium),0.05,91,HS-578T	Pitavastatin (Calcium)	0.05,True
HS-578T,Pravastatin (sodium),0.05,92,HS-578T	Pravastatin (sodium)	0.05,True
HS-578T,Rifaximin,0.05,92,HS-578T	Rifaximin	0.05,True
HS-578T,Sivelestat (sodium tetrahydrate),0.05,92,HS-578T	Sivelestat (sodium tetrahydrate)	0.05,True
HS-578T,Altretamine,0.5,92,HS-578T	Altretamine	0.5,True
HS-578T,Betamethasone dipropionate,0.5,92,HS-578T	Betamethasone dipropionate	0.5,True
HS-578T,Fenofibrate,0.5,93,HS-578T	Fenofibrate	0.5,True
HS-578T,Mozavaptan,0.5,93,HS-578T	Mozavaptan	0.5,True
HS-578T,Nevirapine,0.5,93,HS-578T	Nevirapine	0.5,True
HS-578T,Pemetrexed,0.5,93,HS-578T	Pemetrexed	0.5,True
HS-578T,Pitavastatin (Calcium),0.5,93,HS-578T	Pitavastatin (Calcium)	0.5,True
HS-578T,Pravastatin (sodium),0.5,93,HS-578T	Pravastatin (sodium)	0.5,True
HS-578T,Rifaximin,0.5,93,HS-578T	Rifaximin	0.5,True
HS-578T,Sivelestat (sodium tetrahydrate),0.5,93,HS-578T	Sivelestat (sodium tetrahydrate)	0.5,True
HS-578T,Altretamine,5.0,93,HS-578T	Altretamine	5.0,True
HS-578T,Betamethasone dipropionate,5.0,94,HS-578T	Betamethasone dipropionate	5.0,True
HS-578T,Fenofibrate,5.0,94,HS-578T	Fenofibrate	5.0,True
HS-578T,Mozavaptan,5.0,94,HS-578T	Mozavaptan	5.0,True
HS-578T,Nevirapine,5.0,94,HS-578T	Nevirapine	5.0,True
HS-578T,Pemetrexed,5.0,94,HS-578T	Pemetrexed	5.0,True
HS-578T,Pitavastatin (Calcium),5.0,94,HS-578T	Pitavastatin (Calcium)	5.0,True
HS-578T,Pravastatin (sodium),5.0,94,HS-578T	Pravastatin (sodium)	5.0,True
HS-578T,Rifaximin,5.0,95,HS-578T	Rifaximin	5.0,True
HS-578T,Sivelestat (sodium tetrahydrate),5.0,95,HS-578T	Sivelestat (sodium tetrahydrate)	5.0,True
HS-578T,Aprepitant,0.05,95,HS-578T	Aprepitant	0.05,True
HS-578T,Benztropine (mesylate),0.05,95,HS-578T	Benztropine (mesylate)	0.05,True
HS-578T,Econazole,0.05,95,HS-578T	Econazole	0.05,True
HS-578T,Estrone sulfate (potassium),0.05,96,HS-578T	Estrone sulfate (potassium)	0.05,True
HS-578T,Fulvestrant,0.05,96,HS-578T	Fulvestrant	0.05,True
HS-578T,Idoxuridine,0.05,96,HS-578T	Idoxuridine	0.05,True
HS-578T,Loperamide (hydrochloride),0.05,96,HS-578T	Loperamide (hydrochloride)	0.05,True
